Date,Source Ozone AQI Value,Ozone_AQI_Value,Source PM2.5 AQI Value,PM2.5_AQI_Value
1/1/86,AQS,38,,
1/2/86,AQS,30,,
1/3/86,AQS,34,,
1/4/86,AQS,34,,
1/5/86,AQS,22,,
1/6/86,AQS,37,,
1/7/86,AQS,31,,
1/8/86,AQS,25,,
1/9/86,AQS,31,,
1/10/86,AQS,35,,
1/11/86,AQS,37,,
1/12/86,AQS,38,,
1/13/86,AQS,25,,
1/14/86,AQS,17,,
1/15/86,AQS,29,,
1/16/86,AQS,33,,
1/17/86,AQS,49,,
1/18/86,AQS,87,,
1/19/86,AQS,105,,
1/20/86,AQS,51,,
1/21/86,AQS,122,,
1/22/86,AQS,87,,
1/23/86,AQS,71,,
1/24/86,AQS,136,,
1/25/86,AQS,48,,
1/26/86,AQS,37,,
1/27/86,AQS,54,,
1/28/86,AQS,58,,
1/29/86,AQS,35,,
1/30/86,AQS,26,,
1/31/86,AQS,19,,
2/1/86,AQS,33,,
2/2/86,AQS,34,,
2/3/86,AQS,35,,
2/4/86,AQS,35,,
2/5/86,AQS,44,,
2/6/86,AQS,40,,
2/7/86,AQS,33,,
2/8/86,AQS,42,,
2/9/86,AQS,46,,
2/10/86,AQS,46,,
2/11/86,AQS,34,,
2/12/86,AQS,38,,
2/13/86,AQS,29,,
2/14/86,AQS,30,,
2/15/86,AQS,37,,
2/16/86,AQS,37,,
2/17/86,AQS,37,,
2/18/86,AQS,24,,
2/19/86,AQS,31,,
2/20/86,AQS,44,,
2/21/86,AQS,74,,
2/22/86,AQS,87,,
2/23/86,AQS,166,,
2/24/86,AQS,190,,
2/25/86,AQS,233,,
2/26/86,AQS,291,,
2/27/86,AQS,275,,
2/28/86,AQS,213,,
3/1/86,AQS,77,,
3/2/86,AQS,67,,
3/3/86,AQS,169,,
3/4/86,AQS,232,,
3/5/86,AQS,216,,
3/6/86,AQS,143,,
3/7/86,AQS,71,,
3/8/86,AQS,49,,
3/9/86,AQS,38,,
3/10/86,AQS,37,,
3/11/86,AQS,39,,
3/12/86,AQS,37,,
3/13/86,AQS,29,,
3/14/86,AQS,46,,
3/15/86,AQS,40,,
3/16/86,AQS,34,,
3/17/86,AQS,46,,
3/18/86,AQS,49,,
3/19/86,AQS,140,,
3/20/86,AQS,126,,
3/21/86,AQS,126,,
3/22/86,AQS,221,,
3/23/86,AQS,263,,
3/24/86,AQS,224,,
3/25/86,AQS,245,,
3/26/86,AQS,242,,
3/27/86,AQS,241,,
3/28/86,AQS,133,,
3/29/86,AQS,119,,
3/30/86,AQS,166,,
3/31/86,AQS,143,,
4/1/86,AQS,51,,
4/2/86,AQS,58,,
4/3/86,AQS,122,,
4/4/86,AQS,182,,
4/5/86,AQS,58,,
4/6/86,AQS,40,,
4/7/86,AQS,58,,
4/8/86,AQS,71,,
4/9/86,AQS,182,,
4/10/86,AQS,200,,
4/11/86,AQS,156,,
4/12/86,AQS,48,,
4/13/86,AQS,151,,
4/14/86,AQS,140,,
4/15/86,AQS,126,,
4/16/86,AQS,49,,
4/17/86,AQS,67,,
4/18/86,AQS,143,,
4/19/86,AQS,154,,
4/20/86,AQS,205,,
4/21/86,AQS,239,,
4/22/86,AQS,136,,
4/23/86,AQS,164,,
4/24/86,AQS,140,,
4/25/86,AQS,136,,
4/26/86,AQS,164,,
4/27/86,AQS,212,,
4/28/86,AQS,239,,
4/29/86,AQS,179,,
4/30/86,AQS,202,,
5/1/86,AQS,232,,
5/2/86,AQS,207,,
5/3/86,AQS,51,,
5/4/86,AQS,90,,
5/5/86,AQS,100,,
5/6/86,AQS,51,,
5/7/86,AQS,71,,
5/8/86,AQS,166,,
5/9/86,AQS,226,,
5/10/86,AQS,161,,
5/11/86,AQS,105,,
5/12/86,AQS,161,,
5/13/86,AQS,187,,
5/14/86,AQS,126,,
5/15/86,AQS,174,,
5/16/86,AQS,221,,
5/17/86,AQS,254,,
5/18/86,AQS,289,,
5/19/86,AQS,249,,
5/20/86,AQS,212,,
5/21/86,AQS,126,,
5/22/86,AQS,190,,
5/23/86,AQS,202,,
5/24/86,AQS,300,,
5/25/86,AQS,300,,
5/26/86,AQS,244,,
5/27/86,AQS,265,,
5/28/86,AQS,280,,
5/29/86,AQS,264,,
5/30/86,AQS,210,,
5/31/86,AQS,207,,
6/1/86,AQS,207,,
6/2/86,AQS,233,,
6/3/86,AQS,258,,
6/4/86,AQS,226,,
6/5/86,AQS,143,,
6/6/86,AQS,206,,
6/7/86,AQS,213,,
6/8/86,AQS,219,,
6/9/86,AQS,251,,
6/10/86,AQS,268,,
6/11/86,AQS,248,,
6/12/86,AQS,240,,
6/13/86,AQS,264,,
6/14/86,AQS,268,,
6/15/86,AQS,243,,
6/16/86,AQS,217,,
6/17/86,AQS,240,,
6/18/86,AQS,251,,
6/19/86,AQS,255,,
6/20/86,AQS,243,,
6/21/86,AQS,261,,
6/22/86,AQS,281,,
6/23/86,AQS,285,,
6/24/86,AQS,281,,
6/25/86,AQS,284,,
6/26/86,AQS,286,,
6/27/86,AQS,289,,
6/28/86,AQS,268,,
6/29/86,AQS,205,,
6/30/86,AQS,224,,
7/1/86,AQS,242,,
7/2/86,AQS,253,,
7/3/86,AQS,228,,
7/4/86,AQS,182,,
7/5/86,AQS,115,,
7/6/86,AQS,151,,
7/7/86,AQS,218,,
7/8/86,AQS,253,,
7/9/86,AQS,203,,
7/10/86,AQS,248,,
7/11/86,AQS,249,,
7/12/86,AQS,245,,
7/13/86,AQS,229,,
7/14/86,AQS,208,,
7/15/86,AQS,67,,
7/16/86,AQS,177,,
7/17/86,AQS,206,,
7/18/86,AQS,247,,
7/19/86,AQS,271,,
7/20/86,AQS,281,,
7/21/86,AQS,190,,
7/22/86,AQS,156,,
7/23/86,AQS,210,,
7/24/86,AQS,174,,
7/25/86,AQS,195,,
7/26/86,AQS,217,,
7/27/86,AQS,235,,
7/28/86,AQS,235,,
7/29/86,AQS,268,,
7/30/86,AQS,289,,
7/31/86,AQS,300,,
8/1/86,AQS,274,,
8/2/86,AQS,285,,
8/3/86,AQS,295,,
8/4/86,AQS,261,,
8/5/86,AQS,277,,
8/6/86,AQS,280,,
8/7/86,AQS,281,,
8/8/86,AQS,285,,
8/9/86,AQS,282,,
8/10/86,AQS,277,,
8/11/86,AQS,261,,
8/12/86,AQS,234,,
8/13/86,AQS,227,,
8/14/86,AQS,264,,
8/15/86,AQS,240,,
8/16/86,AQS,277,,
8/17/86,AQS,277,,
8/18/86,AQS,248,,
8/19/86,AQS,253,,
8/20/86,AQS,248,,
8/21/86,AQS,261,,
8/22/86,AQS,295,,
8/23/86,AQS,276,,
8/24/86,AQS,268,,
8/25/86,AQS,234,,
8/26/86,AQS,258,,
